"seqnames","start","end","width","strand","source","type","score","phase","gene_id","gene_type","gene_name","level","havana_gene","tag"
"chr5",173689459,173705849,16391,"+","HAVANA","gene",513,NA,"ENSG00000253428.1","lincRNA","LINC01942","1","OTTHUMG00000163336.1",NA
"chr5",173707614,173746211,38598,"-","HAVANA","gene",2815,NA,"ENSG00000253686.1","lincRNA","LINC01484","1","OTTHUMG00000163343.1",NA
"chr5",173786790,173809039,22250,"-","HAVANA","gene",1839,NA,"ENSG00000254211.5","lincRNA","LINC01485","1","OTTHUMG00000163337.2",NA
"chr5",173888280,173961976,73697,"+","HAVANA","gene",10272,NA,"ENSG00000113742.12","protein_coding","CPEB4","1","OTTHUMG00000130541.5",NA
"chr5",173973779,174006140,32362,"+","HAVANA","gene",2758,NA,"ENSG00000185056.9","protein_coding","C5orf47","2","OTTHUMG00000163349.2",NA
"chr5",174039751,174040240,490,"-","HAVANA","gene",490,NA,"ENSG00000253109.1","processed_pseudogene","RPL12P22","1","OTTHUMG00000157945.1","pseudo_consens"
"chr5",174056060,174056585,526,"-","HAVANA","gene",289,NA,"ENSG00000253244.1","antisense","RP11-619L12.3","1","OTTHUMG00000163446.1",NA
"chr5",174081506,174086559,5054,"-","HAVANA","gene",689,NA,"ENSG00000253447.5","antisense","RP11-619L12.4","2","OTTHUMG00000163447.1",NA
"chr5",174173101,174181814,8714,"+","HAVANA","gene",436,NA,"ENSG00000254011.1","sense_intronic","CTC-229L21.1","1","OTTHUMG00000163130.1","overlapping_locus"
"chr5",174045604,174243501,197898,"+","HAVANA","gene",3946,NA,"ENSG00000170091.10","protein_coding","HMP19","2","OTTHUMG00000130543.7","overlapping_locus"
"chr5",174329612,174330503,892,"+","HAVANA","gene",558,NA,"ENSG00000249722.1","lincRNA","CTC-430J12.2","2","OTTHUMG00000163124.1",NA
"chr5",174513305,174514307,1003,"+","HAVANA","gene",1003,NA,"ENSG00000213376.4","processed_pseudogene","GAPDHP71","1","OTTHUMG00000159984.1","overlapping_locus"
"chr5",174336295,174532457,196163,"+","HAVANA","gene",3800,NA,"ENSG00000249306.5","lincRNA","LINC01411","2","OTTHUMG00000163128.3","overlapping_locus"
"chr5",174561776,174562063,288,"+","HAVANA","gene",288,NA,"ENSG00000249031.1","processed_pseudogene","SUMO2P6","1","OTTHUMG00000163126.1","pseudo_consens"
"chr5",174618164,174625775,7612,"+","HAVANA","gene",659,NA,"ENSG00000250256.1","lincRNA","RP11-267A15.3","2","OTTHUMG00000163137.1",NA
"chr5",174632932,174633209,278,"+","HAVANA","gene",278,NA,"ENSG00000248929.1","processed_pseudogene","HIGD1AP3","1","OTTHUMG00000163131.1","pseudo_consens"
"chr5",174724533,174730893,6361,"+","HAVANA","gene",2270,NA,"ENSG00000120149.8","protein_coding","MSX2","1","OTTHUMG00000130556.5",NA
"chr5",174751734,174751787,54,"+","ENSEMBL","gene",54,NA,"ENSG00000266890.1","miRNA","MIR4634","3",NA,NA
"chr5",174820027,174826324,6298,"+","HAVANA","gene",287,NA,"ENSG00000251144.1","lincRNA","CTD-2532K18.2","1","OTTHUMG00000163136.1","overlapping_locus"
"chr5",174751304,174850725,99422,"+","HAVANA","gene",457,NA,"ENSG00000251670.1","lincRNA","CTD-2532K18.1","2","OTTHUMG00000163129.1","overlapping_locus"
"chr5",174923090,174923945,856,"+","HAVANA","gene",856,NA,"ENSG00000251122.1","processed_pseudogene","NIFKP2","1","OTTHUMG00000163127.1","pseudo_consens"
"chr5",174926541,174926717,177,"+","HAVANA","gene",177,NA,"ENSG00000248293.1","unprocessed_pseudogene","CTC-281M20.3","2","OTTHUMG00000163134.1",NA
"chr5",174986295,174987050,756,"+","HAVANA","gene",342,NA,"ENSG00000249403.1","lincRNA","CTC-281M20.4","2","OTTHUMG00000163132.1",NA
"chr5",174919082,174995513,76432,"-","HAVANA","gene",1925,NA,"ENSG00000204754.3","lincRNA","LINC01951","2","OTTHUMG00000163125.1",NA
"chr5",175290731,175291252,522,"+","HAVANA","gene",439,NA,"ENSG00000248355.1","processed_pseudogene","ARL2BPP6","1","OTTHUMG00000163133.1","pseudo_consens"
"chr5",175440039,175444208,4170,"-","HAVANA","gene",4054,NA,"ENSG00000184845.3","protein_coding","DRD1","2","OTTHUMG00000130557.2",NA
"chr5",175483595,175484192,598,"-","HAVANA","gene",598,NA,"ENSG00000270839.1","processed_pseudogene","CTC-571O20.1","1","OTTHUMG00000184371.1","pseudo_consens"
"chr5",175477062,175529742,52681,"+","HAVANA","gene",7572,NA,"ENSG00000164466.12","protein_coding","SFXN1","2","OTTHUMG00000130555.5",NA
"chr5",175628188,175628462,275,"+","ENSEMBL","gene",275,NA,"ENSG00000222111.1","misc_RNA","RN7SKP148","3",NA,NA
"chr5",175703898,175704004,107,"+","ENSEMBL","gene",107,NA,"ENSG00000200648.1","snRNA","RNU6-226P","3",NA,NA
"chr5",175658030,175710756,52727,"+","HAVANA","gene",5679,NA,"ENSG00000113749.7","protein_coding","HRH2","2","OTTHUMG00000130660.4","ncRNA_host"
"chr5",175796310,175884020,87711,"+","HAVANA","gene",7099,NA,"ENSG00000145920.14","protein_coding","CPLX2","2","OTTHUMG00000130665.3",NA
"chr5",175903874,175904371,498,"-","HAVANA","gene",498,NA,"ENSG00000280068.1","TEC","RP11-91H12.1","2","OTTHUMG00000163183.1",NA
"chr5",175906939,175958538,51600,"-","HAVANA","gene",568,NA,"ENSG00000250820.1","sense_overlapping","RP11-91H12.4","2","OTTHUMG00000185647.1","overlapping_locus"
"chr5",175972611,175985856,13246,"+","HAVANA","gene",793,NA,"ENSG00000250801.1","antisense","RP11-91H12.3","2","OTTHUMG00000163180.1",NA
"chr5",176006145,176007387,1243,"+","HAVANA","gene",931,NA,"ENSG00000272494.1","unprocessed_pseudogene","OR1X1P","1","OTTHUMG00000185807.1","pseudo_consens"
"chr5",175917873,176034680,116808,"-","HAVANA","gene",3453,NA,"ENSG00000051596.9","protein_coding","THOC3","2","OTTHUMG00000130658.2","overlapping_locus"
"chr5",176040744,176042878,2135,"+","HAVANA","gene",684,NA,"ENSG00000250992.1","antisense","RP11-826N14.1","2","OTTHUMG00000163179.1",NA
"chr5",176049678,176062021,12344,"-","HAVANA","gene",1516,NA,"ENSG00000248469.1","antisense","RP11-826N14.2","2","OTTHUMG00000163185.2",NA
"chr5",176124210,176131461,7252,"-","HAVANA","gene",354,NA,"ENSG00000251458.1","lincRNA","RP11-844P9.1","2","OTTHUMG00000163189.1",NA
"chr5",176060689,176132258,71570,"+","HAVANA","gene",10769,NA,"ENSG00000182230.11","protein_coding","FAM153B","2","OTTHUMG00000163181.5",NA
"chr5",176137157,176155738,18582,"+","HAVANA","gene",920,NA,"ENSG00000251623.1","lincRNA","RP11-826N14.4","2","OTTHUMG00000163178.1",NA
"chr5",176143450,176156989,13540,"-","HAVANA","gene",2254,NA,"ENSG00000283559.1","transcribed_unprocessed_pseudogene","RP11-844P9.2","2","OTTHUMG00000191787.1","overlapping_locus"
"chr5",176143085,176185155,42071,"-","HAVANA","gene",4206,NA,"ENSG00000248596.7","processed_transcript","RP11-844P9.5","2","OTTHUMG00000163191.3","overlapping_locus"
"chr5",176173345,176199295,25951,"-","HAVANA","gene",2436,NA,"ENSG00000283235.1","processed_transcript","RP11-844P9.6","2","OTTHUMG00000191788.1","overlapping_locus"
"chr5",176203314,176203710,397,"-","HAVANA","gene",397,NA,"ENSG00000270989.1","processed_pseudogene","RP11-844P9.4","1","OTTHUMG00000184563.1","pseudo_consens"
"chr5",176308063,176309013,951,"+","HAVANA","gene",951,NA,"ENSG00000251667.1","processed_pseudogene","BRCC3P1","1","OTTHUMG00000163184.1","overlapping_locus"
"chr5",176238367,176345991,107625,"+","HAVANA","gene",5536,NA,"ENSG00000170085.17","protein_coding","SIMC1","2","OTTHUMG00000130663.4","overlapping_locus"
"chr5",176347941,176353584,5644,"+","HAVANA","gene",504,NA,"ENSG00000250909.1","antisense","RP11-843P14.2","2","OTTHUMG00000163187.1",NA
"chr5",176354206,176356168,1963,"+","HAVANA","gene",528,NA,"ENSG00000251414.1","antisense","RP11-843P14.1","2","OTTHUMG00000163188.1",NA
"chr5",176346061,176361968,15908,"-","HAVANA","gene",3973,NA,"ENSG00000122203.14","protein_coding","KIAA1191","2","OTTHUMG00000130656.4",NA
"chr5",176367946,176368031,86,"+","ENSEMBL","gene",86,NA,"ENSG00000221464.1","miRNA","MIR1271","3",NA,NA
"chr5",176383938,176388975,5038,"-","HAVANA","gene",2862,NA,"ENSG00000048162.20","protein_coding","NOP16","1","OTTHUMG00000163186.5",NA
"chr5",176388747,176389771,1025,"+","HAVANA","gene",668,NA,"ENSG00000146066.2","protein_coding","HIGD2A","2","OTTHUMG00000130657.1","overlapping_locus"
"chr5",176365468,176401865,36398,"+","HAVANA","gene",11459,NA,"ENSG00000175414.6","protein_coding","ARL10","2","OTTHUMG00000130655.2","overlapping_locus"
"chr5",176392455,176416569,24115,"-","HAVANA","gene",2039,NA,"ENSG00000175416.12","protein_coding","CLTB","2","OTTHUMG00000130662.3",NA
"chr5",176439090,176439238,149,"+","HAVANA","gene",149,NA,"ENSG00000280139.1","TEC","CTB-162J7.1","2","OTTHUMG00000173425.1",NA
"chr5",176447628,176510074,62447,"+","HAVANA","gene",5954,NA,"ENSG00000113194.12","protein_coding","FAF2","2","OTTHUMG00000163228.2",NA
"chr5",176526697,176538025,11329,"-","HAVANA","gene",5660,NA,"ENSG00000146083.11","protein_coding","RNF44","2","OTTHUMG00000130664.3",NA
"chr5",176547433,176547726,294,"-","ENSEMBL","gene",294,NA,"ENSG00000243959.3","misc_RNA","RN7SL684P","3",NA,NA
"chr5",176556704,176556805,102,"+","ENSEMBL","gene",102,NA,"ENSG00000207420.1","misc_RNA","Y_RNA","3",NA,NA
"chr5",176542511,176595974,53464,"+","HAVANA","gene",5348,NA,"ENSG00000074276.10","protein_coding","CDHR2","2","OTTHUMG00000163229.1","ncRNA_host"
"chr5",176595802,176610133,14332,"-","HAVANA","gene",4211,NA,"ENSG00000169258.6","protein_coding","GPRIN1","2","OTTHUMG00000130659.1",NA
"chr5",176629439,176629500,62,"-","ENSEMBL","gene",62,NA,"ENSG00000266329.1","miRNA","MIR4281","3",NA,NA
"chr5",176620084,176630556,10473,"-","HAVANA","gene",2006,NA,"ENSG00000074317.10","protein_coding","SNCB","2","OTTHUMG00000130661.2","ncRNA_host"
"chr5",176630682,176646641,15960,"+","HAVANA","gene",3296,NA,"ENSG00000175766.11","protein_coding","EIF4E1B","2","OTTHUMG00000163227.2",NA
"chr5",176647387,176659054,11668,"+","HAVANA","gene",5215,NA,"ENSG00000048140.17","protein_coding","TSPAN17","1","OTTHUMG00000163230.2",NA
"chr5",176707356,176726243,18888,"-","HAVANA","gene",578,NA,"ENSG00000248484.1","lincRNA","RP11-375B1.1","2","OTTHUMG00000163224.1",NA
"chr5",176726942,176739458,12517,"-","HAVANA","gene",553,NA,"ENSG00000251446.1","lincRNA","RP11-375B1.2","2","OTTHUMG00000163226.1",NA
"chr5",176743205,176743871,667,"+","HAVANA","gene",560,NA,"ENSG00000248859.2","lincRNA","LINC01574","2","OTTHUMG00000163231.2",NA
"chr5",176810477,176880895,70419,"+","HAVANA","gene",4356,NA,"ENSG00000113763.10","protein_coding","UNC5A","1","OTTHUMG00000163225.2",NA
"chr5",176880869,176899332,18464,"-","HAVANA","gene",3290,NA,"ENSG00000160883.10","protein_coding","HK3","1","OTTHUMG00000130855.3",NA
"chr5",176905005,177022633,117629,"-","HAVANA","gene",4739,NA,"ENSG00000087206.16","protein_coding","UIMC1","2","OTTHUMG00000130852.4",NA
"chr5",177051714,177052963,1250,"+","HAVANA","gene",745,NA,"ENSG00000251666.1","sense_intronic","ZNF346-IT1","1","OTTHUMG00000163314.1","overlapping_locus"
"chr5",177022696,177081189,58494,"+","HAVANA","gene",4686,NA,"ENSG00000113761.11","protein_coding","ZNF346","1","OTTHUMG00000130848.2","overlapping_locus"
"chr5",177086886,177098144,11259,"+","HAVANA","gene",4829,NA,"ENSG00000160867.14","protein_coding","FGFR4","2","OTTHUMG00000151523.5",NA
"chr5",177264766,177265241,476,"+","HAVANA","gene",476,NA,"ENSG00000240729.1","processed_pseudogene","CTD-2301A4.3","1","OTTHUMG00000157950.1","overlapping_locus"
"chr5",177265580,177266588,1009,"-","HAVANA","gene",1009,NA,"ENSG00000270706.1","processed_pseudogene","PRMT1P1","1","OTTHUMG00000184564.1","pseudo_consens"
"chr5",177133025,177300215,167191,"+","HAVANA","gene",15242,NA,"ENSG00000165671.19","protein_coding","NSD1","1","OTTHUMG00000130846.5","overlapping_locus"
"chr5",177301198,177303744,2547,"-","HAVANA","gene",2065,NA,"ENSG00000169228.13","protein_coding","RAB24","2","OTTHUMG00000130849.5","overlapping_locus"
"chr5",177303774,177306959,3186,"+","HAVANA","gene",1875,NA,"ENSG00000169230.9","protein_coding","PRELID1","1","OTTHUMG00000130847.3",NA
"chr5",177301461,177312757,11297,"-","HAVANA","gene",5154,NA,"ENSG00000213347.10","protein_coding","MXD3","2","OTTHUMG00000130854.3","overlapping_locus"
"chr5",177346073,177346426,354,"+","HAVANA","gene",354,NA,"ENSG00000239393.1","processed_pseudogene","CTD-2301A4.1","1","OTTHUMG00000157947.1","pseudo_consens"
"chr5",177331562,177351852,20291,"-","HAVANA","gene",2357,NA,"ENSG00000169223.14","protein_coding","LMAN2","1","OTTHUMG00000130860.3",NA
"chr5",177357837,177372601,14765,"+","HAVANA","gene",3797,NA,"ENSG00000169220.17","protein_coding","RGS14","2","OTTHUMG00000163324.1",NA
"chr5",177379235,177398848,19614,"+","HAVANA","gene",4529,NA,"ENSG00000131183.10","protein_coding","SLC34A1","1","OTTHUMG00000130857.3",NA
"chr5",177400107,177400636,530,"-","HAVANA","gene",530,NA,"ENSG00000196570.2","protein_coding","PFN3","2","OTTHUMG00000163408.1",NA
"chr5",177402140,177409576,7437,"-","HAVANA","gene",2769,NA,"ENSG00000131187.9","protein_coding","F12","2","OTTHUMG00000163403.1",NA
"chr5",177403204,177442901,39698,"+","HAVANA","gene",4355,NA,"ENSG00000198055.10","protein_coding","GRK6","1","OTTHUMG00000163401.4",NA
"chr5",177438503,177447699,9197,"-","HAVANA","gene",1701,NA,"ENSG00000246334.2","antisense","PRR7-AS1","2","OTTHUMG00000163400.1",NA
"chr5",177446445,177456286,9842,"+","HAVANA","gene",1772,NA,"ENSG00000131188.11","protein_coding","PRR7","2","OTTHUMG00000130861.4",NA
"chr5",177456608,177474401,17794,"-","HAVANA","gene",5119,NA,"ENSG00000113758.13","protein_coding","DBN1","1","OTTHUMG00000130856.7",NA
"chr5",177476631,177479656,3026,"-","HAVANA","gene",3026,NA,"ENSG00000279821.1","TEC","RP11-1334A24.5","2","OTTHUMG00000163397.1",NA
"chr5",177483394,177497606,14213,"-","HAVANA","gene",4407,NA,"ENSG00000196923.13","protein_coding","PDLIM7","2","OTTHUMG00000130853.10",NA
"chr5",177494995,177503647,8653,"+","HAVANA","gene",434,NA,"ENSG00000248996.1","antisense","RP11-1334A24.6","1","OTTHUMG00000163398.1",NA
"chr5",177501907,177511274,9368,"-","HAVANA","gene",4821,NA,"ENSG00000146094.13","protein_coding","DOK3","1","OTTHUMG00000130850.6",NA
"chr5",177511577,177517469,5893,"-","HAVANA","gene",4536,NA,"ENSG00000183258.11","protein_coding","DDX41","2","OTTHUMG00000130858.2",NA
"chr5",177519788,177554541,34754,"-","HAVANA","gene",5804,NA,"ENSG00000146067.15","protein_coding","FAM193B","1","OTTHUMG00000163396.5",NA
"chr5",177554824,177555364,541,"+","HAVANA","gene",541,NA,"ENSG00000272459.1","lincRNA","RP11-1277A3.3","2","OTTHUMG00000185636.1",NA
"chr5",177592158,177596124,3967,"+","HAVANA","gene",2440,NA,"ENSG00000184840.11","protein_coding","TMED9","2","OTTHUMG00000130859.2",NA
"chr5",177600100,177610347,10248,"+","HAVANA","gene",4927,NA,"ENSG00000027847.13","protein_coding","B4GALT7","1","OTTHUMG00000130851.3",NA
"chr5",177611253,177619754,8502,"+","HAVANA","gene",1751,NA,"ENSG00000247679.2","antisense","RP11-1277A3.1","2","OTTHUMG00000163407.1",NA
"chr5",177619059,177672209,53151,"-","HAVANA","gene",1691,NA,"ENSG00000246596.6","transcribed_unprocessed_pseudogene","RP11-1277A3.2","2","OTTHUMG00000163399.1",NA
"chr5",177682294,177713969,31676,"+","HAVANA","gene",431,NA,"ENSG00000249849.1","antisense","RP11-1101H11.1","2","OTTHUMG00000163405.1",NA
"chr5",177707981,177783398,75418,"-","HAVANA","gene",8528,NA,"ENSG00000170074.19","protein_coding","FAM153A","2","OTTHUMG00000163394.4",NA
"chr5",177782197,177794396,12200,"+","HAVANA","gene",1517,NA,"ENSG00000249109.1","antisense","RP11-1026M7.2","2","OTTHUMG00000163404.1",NA
"chr5",177801204,177803344,2141,"-","HAVANA","gene",684,NA,"ENSG00000248943.1","lincRNA","RP11-1026M7.3","2","OTTHUMG00000163395.1",NA
"chr5",177836434,177837646,1213,"-","HAVANA","gene",894,NA,"ENSG00000214351.5","unprocessed_pseudogene","OR1X5P","2","OTTHUMG00000154337.1",NA
"chr5",177857945,177871194,13250,"-","HAVANA","gene",793,NA,"ENSG00000249186.1","antisense","RP11-423H2.5","2","OTTHUMG00000163461.1",NA
"chr5",177809407,177950732,141326,"+","HAVANA","gene",3852,NA,"ENSG00000170089.15","transcribed_unprocessed_pseudogene","RP11-423H2.1","2","OTTHUMG00000163406.3","overlapping_locus"
"chr5",177950335,177963960,13626,"+","HAVANA","gene",1421,NA,"ENSG00000249684.5","antisense","RP11-423H2.3","2","OTTHUMG00000163453.1","overlapping_locus"
"chr5",177967004,177967457,454,"+","HAVANA","gene",454,NA,"ENSG00000280207.1","lincRNA","RP11-423H2.4","2","OTTHUMG00000163454.1","overlapping_locus"
"chr5",177971316,177972281,966,"+","HAVANA","gene",966,NA,"ENSG00000249129.1","processed_pseudogene","SUDS3P1","1","OTTHUMG00000163458.2","overlapping_locus"
"chr5",177939622,177983054,43433,"+","HAVANA","gene",547,NA,"ENSG00000250101.1","lincRNA","RP11-1252I4.2","2","OTTHUMG00000163457.1","overlapping_locus"
"chr5",177992235,177996242,4008,"-","HAVANA","gene",1464,NA,"ENSG00000175325.2","protein_coding","PROP1","2","OTTHUMG00000130887.1",NA
"chr5",178006405,178055559,49155,"+","HAVANA","gene",4285,NA,"ENSG00000204677.10","protein_coding","FAM153C","2","OTTHUMG00000163459.2",NA
"chr5",178055604,178056194,591,"+","HAVANA","gene",591,NA,"ENSG00000218227.3","processed_pseudogene","RP11-889L3.1","1","OTTHUMG00000157953.1","pseudo_consens"
"chr5",178113443,178126087,12645,"+","HAVANA","gene",6080,NA,"ENSG00000145911.5","protein_coding","N4BP3","2","OTTHUMG00000163456.2",NA
"chr5",178130996,178150565,19570,"+","HAVANA","gene",7701,NA,"ENSG00000145916.18","protein_coding","RMND5B","2","OTTHUMG00000130897.3",NA
"chr5",178149460,178153967,4508,"-","HAVANA","gene",1510,NA,"ENSG00000145912.8","protein_coding","NHP2","2","OTTHUMG00000130886.5",NA
"chr5",178165702,178166562,861,"+","HAVANA","gene",861,NA,"ENSG00000251211.1","processed_pseudogene","RP11-889L3.4","1","OTTHUMG00000163455.1","pseudo_consens"
"chr5",178185719,178187299,1581,"-","HAVANA","gene",1581,NA,"ENSG00000244234.1","processed_pseudogene","GMCL1P1","1","OTTHUMG00000130894.4","pseudo_consens"
"chr5",178204507,178211163,6657,"+","HAVANA","gene",2144,NA,"ENSG00000197451.11","protein_coding","HNRNPAB","2","OTTHUMG00000163452.1",NA
"chr5",178208497,178232791,24295,"-","HAVANA","gene",8402,NA,"ENSG00000175309.14","protein_coding","PHYKPL","1","OTTHUMG00000130892.5",NA
"chr5",178344843,178345316,474,"+","HAVANA","gene",474,NA,"ENSG00000271681.1","processed_pseudogene","RP11-1259L22.2","1","OTTHUMG00000184528.1","pseudo_consens"
"chr5",178350867,178352250,1384,"+","HAVANA","gene",666,NA,"ENSG00000253698.1","antisense","RP11-1259L22.1","1","OTTHUMG00000163571.1",NA
"chr5",178377924,178378220,297,"+","ENSEMBL","gene",297,NA,"ENSG00000242341.3","misc_RNA","RN7SL646P","3",NA,NA
"chr5",178438681,178443094,4414,"-","HAVANA","gene",1458,NA,"ENSG00000245688.1","sense_intronic","CTB-26E19.1","1","OTTHUMG00000163611.1","overlapping_locus"
"chr5",178237618,178590555,352938,"-","HAVANA","gene",3586,NA,"ENSG00000050767.15","protein_coding","COL23A1","1","OTTHUMG00000130890.3","overlapping_locus"
"chr5",178619728,178619998,271,"-","ENSEMBL","gene",271,NA,"ENSG00000252464.1","misc_RNA","RN7SKP70","3",NA,NA
"chr5",178602664,178630615,27952,"-","HAVANA","gene",7924,NA,"ENSG00000113240.12","protein_coding","CLK4","2","OTTHUMG00000130893.3","ncRNA_host"
"chr5",178694605,178730702,36098,"-","HAVANA","gene",4031,NA,"ENSG00000169131.11","protein_coding","ZNF354A","2","OTTHUMG00000130895.4",NA
"chr5",178764861,178818435,53575,"-","HAVANA","gene",3380,NA,"ENSG00000250420.8","transcribed_unprocessed_pseudogene","AACSP1","2","OTTHUMG00000163584.3",NA
"chr5",178825382,178825571,190,"+","HAVANA","gene",190,NA,"ENSG00000274813.1","unprocessed_pseudogene","RP11-21I4.3","2","OTTHUMG00000187645.1",NA
"chr5",178840097,178841134,1038,"+","HAVANA","gene",1038,NA,"ENSG00000253725.1","processed_pseudogene","RP11-21I4.2","1","OTTHUMG00000163581.1","pseudo_consens"
"chr5",178842028,178842235,208,"-","HAVANA","gene",208,NA,"ENSG00000278441.1","processed_pseudogene","RP11-21I4.4","2","OTTHUMG00000187646.1",NA
"chr5",178884715,178884879,165,"+","ENSEMBL","gene",165,NA,"ENSG00000206624.1","snRNA","RNU1-39P","3",NA,NA
"chr5",178859953,178888122,28170,"+","HAVANA","gene",3750,NA,"ENSG00000178338.10","protein_coding","ZNF354B","1","OTTHUMG00000130896.4","ncRNA_host"
"chr5",178909710,178910609,900,"-","HAVANA","gene",900,NA,"ENSG00000213328.3","processed_pseudogene","RP11-281O15.2","1","OTTHUMG00000163583.1","pseudo_consens"
"chr5",178922064,178922716,653,"+","HAVANA","gene",653,NA,"ENSG00000253869.1","processed_pseudogene","PIGFP1","1","OTTHUMG00000163582.1","overlapping_locus"
"chr5",178895894,178933212,37319,"+","HAVANA","gene",2641,NA,"ENSG00000198939.7","protein_coding","ZFP2","2","OTTHUMG00000130885.5","overlapping_locus"
"chr5",178938677,178939223,547,"-","HAVANA","gene",547,NA,"ENSG00000272431.1","lincRNA","RP11-281O15.8","2","OTTHUMG00000185637.1",NA
"chr5",178941191,178966433,25243,"+","HAVANA","gene",2662,NA,"ENSG00000178187.7","protein_coding","ZNF454","2","OTTHUMG00000130891.2",NA
"chr5",178969390,178990116,20727,"+","HAVANA","gene",674,NA,"ENSG00000254035.1","antisense","RP11-281O15.4","1","OTTHUMG00000163579.1",NA
"chr5",178978327,178996206,17880,"-","HAVANA","gene",6695,NA,"ENSG00000113262.14","protein_coding","GRM6","2","OTTHUMG00000130889.4",NA
"chr5",178997969,178998815,847,"-","HAVANA","gene",847,NA,"ENSG00000254158.1","processed_pseudogene","RP11-281O15.5","1","OTTHUMG00000163578.1","pseudo_consens"
